BRCA	HNSC	KIRC	KIRP	LIHC	LUSC	PRAD	STAD	THCA
hsa-mir-3605	2.0488825622811	1.7589309313105	0.991072241145714	0.393696150467759	0.170606824329712	9.37618852625645	0.00807902433589923	0.252661360065845	2.70109822546996
hsa-mir-3607	6.83431759401374	1.8511803724419	0.00921230250927072	0.489188913848425	3.57326262994436	4.93646594763702	4.30809685102551	0.322883207661693	2.17821410630177
hsa-mir-361	2.49490226090594	0.623935074350034	0.158862059053044	2.75293995208683	10	2.07610505527718	0.0464673232586443	1.10197021303199	0.210901229722199
hsa-mir-3613	10	0.408496732264962	10	4.61744851613979	3.82189002381568	0.956691302430007	1.4934016830195	6.3197358128898	6.4931394767637
hsa-mir-3614	10	3.40402074137147	5.24714936942226	4.00248735253609	3.73501035742484	1.98828561301713	2.07738347889419	1.12633709186088	0.183594578949641
hsa-mir-3615	2.06430963128252	2.37365949025684	7.82417505579991	1.73810460433571	3.53449433934301	3.71896027918796	0.323327157966422	0.374433295778077	1.21348463171912
hsa-mir-362	0.541130419878171	2.88362134506174	10	10	2.60431711107521	1.59472937987865	0.452128964438523	3.67290313757382	1.68963458413997
hsa-mir-363	0.389926731059383	2.09798483115251	10	2.32071547613231	0.0272845962019175	0.0465433799920971	1.47459348048319	4.52462049668958	10
hsa-mir-3653	3.69051608830069	0.12564519991985	0.093494713581057	0.700001524448862	5.08136558039264	8.19389838122639	10	1.62468382440259	3.14213309394668
hsa-mir-365a	10	0.224601182253895	3.08087399150644	4.40215276999472	2.76326183750947	8.59946524881005	0.540982972179727	10	6.15387028168093
hsa-mir-365b	10	0.15601422210285	3.18945181398304	4.45362599581196	2.75168741520003	8.51439187741348	0.540982972179727	10	6.1884262995476
hsa-mir-3677	10	7.87072632665682	6.43606349812221	5.98392729931486	10	10	1.0802710336513	5.08248572004679	0.341548627368388
hsa-mir-369	4.7625278045556	8.54294205793584	10	10	4.73712306568442	4.73272971535696	2.07738347889419	0.0240611327541378	0.650411543982222
hsa-mir-370	9.4914462539841	2.0576737473322	9.33273660785077	4.31610846893894	1.18829894237673	10	2.74702298992853	0.370326523502382	0.370722739470129
hsa-mir-374a	0.560522665462365	4.75857707864459	8.88672382470159	3.91777441356924	1.87450259256642	1.90477010942099	1.17613263613663	1.82278057223531	0.245263632873463
hsa-mir-374b	8.07609523222844	7.59886233050183	3.85075405845368	0.299502523562093	1.00893862536865	7.79175064818665	1.55445009599011	1.92431869538284	2.78397523577437
hsa-mir-375	10	10	1.51825821531377	2.32071547613231	1.05899379849942	0.620509701669742	4.58432963498428	0.0888947215491124	10
hsa-mir-376a-1	3.06415539652125	5.74798729933707	10	8.1396396102096	2.11764605961116	5.51475975866247	2.04410411517236	0.150548488800203	0.341548627368388
hsa-mir-376c	10	10	10	10	4.5220305630769	1.07445257320337	2.39429643530623	0.0797719292293957	0.480007074196417
hsa-mir-377	10	9.3024855087144	10	10	1.19945203598049	2.63947455786855	1.56267053530024	0.0747578268058196	0.0299382172925124
hsa-mir-378a	10	10	0.763112536265463	1.48962978371311	2.78241025328724	1.22457320208696	3.75906954504826	4.79771149155697	0.498184777139718
hsa-mir-378c	10	10	2.67838034715775	1.73846759719844	5.71676667717941	0.304711410968512	7.18327970129658	5.78590764125052	0.317410023837768
hsa-mir-379	10	9.29803450669338	10	6.98052013488395	1.68441949263836	4.23749624855898	4.11508456428593	1.5175740271035	2.98127692965782
hsa-mir-381	10	10	8.22962995444531	4.38206525037024	1.89340186734077	1.84401504825138	4.52330047191668	4.31132824660086	1.38577789230523
hsa-mir-382	3.03167075063786	0.705566025100678	4.75052391751627	4.05858343840386	0.223933469880102	4.78875680248924	2.10445238145123	0.62364254928516	0.0273260804635433
hsa-mir-3912	0.694848085241765	1.47993762839198	5.59217777277778	1.95248292350493	1.55465586804897	4.14089623956106	0.419301839825184	2.3967739092745	2.95934896759775
hsa-mir-3913-1	5.71725713457288	5.94034544042254	0.9277084945637	2.31953150616876	0.947022409441051	0.212661198438917	0.202321723601181	1.16979172370457	4.73608789680276
hsa-mir-3913-2	5.8638424861845	6.31766072647812	1.26610535886466	2.83866910697936	1.54654964251392	0.130184112590209	0.0150857828722745	0.548886405974549	3.16994132689706
hsa-mir-3917	3.47637816670938	3.53927667673802	0.138167410312675	0.93418789846094	1.16190727036136	5.09461635180491	0.654627373664877	0.161039370110238	0.504307562741537
hsa-mir-3928	10	4.84242644949737	2.18382367504479	0.148796990467562	7.93099607998573	10	0.190577722253026	0.426181965000008	0.132007859790304
hsa-mir-3934	6.18585908659017	10	5.17049975160956	10	1.4530500848458	1.38930222004766	0.253380087839035	3.77181156777053	2.9893136071262
hsa-mir-409	2.23615085154888	0.154738141548503	10	7.53050964359458	0.25656193485532	10	0.431599726589008	0.905140222318672	0.283861099276038
hsa-mir-410	9.76443420690829	10	7.70540028951941	5.25845971029687	1.61512457990735	3.12399294491852	2.44626228051496	0.530996681166582	0.156617771900622
hsa-mir-411	10	10	10	9.92648424746412	5.19404777705308	4.06234418026217	3.34027237097531	1.58260291696484	2.13502569724201
hsa-mir-412	1.95876765742883	0.601276271070369	2.4278043535589	4.47937232035079	0.293139928591475	1.82350975385828	2.60160056451523	0.424323619554802	1.11830807114946
hsa-mir-421	8.86061349428531	10	0.0309982835786197	3.97606215684644	10	10	0.153335759980034	5.00518922762981	2.03028199297813
hsa-mir-423	10	10	1.17115462559227	9.39484819495849	7.63779252930642	10	4.68287844222638	0.717633544842751	4.03134134140958
hsa-mir-424	2.00328761028768	6.36519594543561	2.70325202267488	3.89917934371186	10	5.03387472292056	3.0058606870756	1.48454448584098	7.46159724947881
hsa-mir-425	10	3.44404596443013	2.95352295623829	2.42766672428797	4.61907526982205	1.20472901033308	3.3727616287613	4.25318061654358	3.18193454493436
hsa-mir-429	10	0.548450953665675	10	2.71789402441552	0.636150826226806	5.78325689509984	0.00807902433589923	1.72643003324334	2.4263928603865
hsa-mir-431	8.63285343049698	3.29458882982278	6.69086591135011	6.54617018899174	2.26868376242409	9.11793738534747	2.575652654171	0.172802163277436	0.183594578949641
hsa-mir-432	10	3.58797059393861	4.27559843500047	5.80542343912813	0.393493607490005	6.74831455192816	2.43076420054827	0.628814508088129	0.0998567927707257
hsa-mir-4326	10	7.78858063681619	0.0257242698760532	1.55498023912051	2.498277362666	6.22678610884081	0.530202708546793	4.04473165618273	0.0301935500727371
hsa-mir-4444-2	9.78915666920538	0.432854460746745	0.804847148098202	0.209101531880179	0.20635910436041	4.72975515750759	0.116960756727123	0.852470806800068	0.941082780253053
hsa-mir-450a-1	1.29186993736707	7.23946384574336	0.0352995502077271	3.59542312456506	10	2.37056351665877	2.36431917660665	1.91350137466426	4.09338206173361
hsa-mir-450a-2	1.20724295634058	7.42901363896045	0.172915851606159	4.54013894642128	10	3.89538427643292	2.16550655216415	0.988831057311425	3.63637329203996
hsa-mir-450b	3.37109997891053	6.31766072647812	4.41777208118059	0.0629644643460041	10	6.62476292342405	6.46723746321401	2.17440341047491	5.86472811689405
hsa-mir-451a	10	5.340945480391	4.8097340338032	1.54135368028014	3.53449433934301	10	3.34851143761033	4.7884769969742	10
hsa-mir-452	10	2.63413403614003	10	3.26817400810438	10	7.93985013604956	3.59780819136166	0.292077976260323	1.14558590750816
hsa-mir-4521	1.44796249909601	2.63413403614003	2.67737661731423	0.35418941319785	1.4530500848458	0.873404962825152	0.615843183275922	0.88914567683792	3.44342172954864
hsa-mir-454	10	7.46837128680326	6.48062891178205	2.6328762452489	3.22081204952087	6.76611032467538	0.814009114677599	2.40664261373605	0.650411543982222
hsa-mir-455	10	10	2.79690374648122	0.481576466034279	2.13214288978485	10	0.476066422714765	0.854776364885918	1.64069499387672
hsa-mir-4661	5.31421441214415	3.57335903077829	2.64009811252568	4.31610846893894	10	10	1.30059319351786	4.64199074998581	1.50309218533268
hsa-mir-4662a	0.548309271802051	1.06173732482348	10	6.93375056209239	0.0838873824967281	3.01175114273657	2.95832284695496	0.552376862081129	0.803577897689667
hsa-mir-4668	10	0.482288861196326	0.328855710509591	7.50055594539778	1.9598165773066	10	2.7110770857566	0.557397521039194	1.91920345791432
hsa-mir-4677	10	2.720695137253	10	10	5.30648405086113	4.69530932555977	1.26809352955682	6.27136229910488	1.19752843862132
hsa-mir-4686	0.00490623094440786	0.0343173730874972	0.0147204957908706	0.090852676868098	0.966356984559784	0.13913944766987	0	0	0.10108166312176
hsa-mir-4709	0.320831432599814	0.332506037838614	0.0550243651167244	1.77376227532451	0.319530973081739	8.09549612215216	0.122738544409405	1.91211528299014	10
hsa-mir-4728	10	0.116966704886434	1.84326490720922	0.325911458028409	1.99927227002441	1.13539401267725	1.63731996033088	10	1.50309218533268
hsa-mir-4746	10	10	7.21830116404989	9.72948883277226	10	10	1.6575535915234	4.78328439925039	3.34416462527136
hsa-mir-4772	0.644268332155354	1.00905823919287	10	4.93542817726133	2.88355823393216	2.3383231867587	0.394732714895623	1.054448946835	0.770630660037883
hsa-mir-483	9.28010834072131	0.991444668219457	0.450968830463944	5.75294544759377	1.89340186734077	4.29468958986575	0.115038033730667	7.34409107111297	1.00188789059336
hsa-mir-484	10	3.55502527415069	6.61307320116606	0.888686934436413	3.30877705821535	1.71631593524123	2.45179266194059	0.247417485787711	2.92394003593994
hsa-mir-485	7.16028647630541	0.391620496077388	10	10	0.0272845962019175	10	1.44881740382575	0.416632570361667	0.0639989101454123
hsa-mir-486-1	10	10	4.59436011618461	2.38088674090983	2.77027895745272	10	2.13460362514405	7.84046122933699	10
hsa-mir-486-2	10	10	4.88454687724361	2.32071547613231	2.88355823393216	10	2.03628252136941	8.16245203775637	10
hsa-mir-487b	9.37353169221383	7.08810383831024	10	9.18872169157247	0.310953962181026	4.09267788719372	3.54049251661941	0.529430765782808	0.0194189928917559
hsa-mir-491	7.1040162522455	3.19852317599433	0.121272875302309	2.60926222133154	0.733549597527041	0.736048177947518	2.24616620283549	3.49138401079516	0.0661318944253159
hsa-mir-493	10	2.12706484727222	8.91492443493873	5.46758040206204	0.881375247422049	5.27280825725231	2.27883711714478	1.30875224295313	1.67403170785435
hsa-mir-495	10	10	10	7.58962095490461	1.10339340873201	2.7445125319364	1.17613263613663	0.769793899175851	0.0639989101454123
hsa-mir-496	3.34144779753907	2.19313592379486	9.28188521286108	4.75602213933928	0.0324277462946038	3.00822336492909	3.18572825964776	0.435888726285334	0.55865356879946
hsa-mir-497	10	9.13026956658305	1.11498001844371	10	4.12651557640903	10	0.450779389175982	4.25900263498288	5.52963751917318
hsa-mir-4999	0.16932310064987	0.775813165061164	5.30452360487663	0.583242282873166	0.0272845962019175	1.06067737878008	1.86450839411003	1.65084914576528	0.361098459745024
hsa-mir-5000	0.91210542670411	1.67338667541953	6.45079105080599	0.674793398195747	0.308745128413609	2.65681917807821	0.318886510601523	0.731052091243785	2.54473780966202
hsa-mir-500a	0.551121709315155	0.0340674259041046	10	5.49156844264362	10	0.151265740282425	2.36431917660665	8.59348507485936	0.0657253053604628
hsa-mir-500b	3.25486241871237	0.565735981611408	10	10	5.79895608806446	0.061994220829606	0.00620104597698987	7.35370936059728	1.33346162615171
hsa-mir-501	2.55020552634431	2.43675921866469	10	3.00717943814139	10	1.88991301002322	1.42432854277045	10	0.397243861575607
hsa-mir-5010	4.26578904165768	1.16454562368799	0.0982581726344572	3.28200791627451	2.69979642960208	0.152749241946134	0.0490091604704498	0.370742806278224	5.37266181874533
hsa-mir-502	0.942413144163222	1.20735817604044	10	9.45731883451503	10	3.78954607607436	0.413275749549181	6.96463239501806	2.69147729423846
hsa-mir-503	10	10	5.17552010923974	0.547330282824438	1.91726846737985	9.94408089602475	0.122738544409405	3.5509355415352	10
hsa-mir-504	2.00103858618211	0.929306432999078	4.7954604629662	2.33656515562558	7.61314052193949	2.34204762714374	0.00620104597698987	3.09805320972753	1.25803473278501
hsa-mir-505	1.65373258054035	7.13613452994054	1.50482780106043	0.583422695103068	5.55506717285031	10	3.69224736143837	1.75483631349285	0.0244082148639246
hsa-mir-508	0.601452011261524	9.83283280571902	10	9.0914068224364	1.97096284670693	1.59472937987865	2.5832618274726	2.69090638165335	10
hsa-mir-511	10	2.5236370840976	0.624278751030881	2.83866910697936	6.58259933755561	8.02639124564478	0.03712738476138	1.40312313805772	4.19798578865592
hsa-mir-5187	1.45689856952017	0.662963780642187	0.120165984912823	0.698551022656651	10	0.130184112590209	1.28388176355756	1.33394027364792	0.210901229722199
hsa-mir-532	0.297245888623094	0.444306439032403	10	1.92656470909402	10	1.52834424186151	0.802446800154356	6.3197358128898	1.07921170126164
hsa-mir-539	3.90836808983964	5.92084222422448	10	8.3587525617036	0.271835209540797	10	1.86450839411003	0.509088573328403	1.72625319751295
hsa-mir-542	0.541130419878171	2.75695144922847	1.27435009321959	0.734942986850083	6.1587058672846	0.0242994687089059	8.93906168761351	2.04342518023523	3.9288075277752
hsa-mir-543	5.69469735829821	0.737510820564548	7.05958821993011	4.35140261607069	0.858548486842607	7.51194828611172	1.7167558785997	0.428919500007949	0.513803340185981
hsa-mir-548b	0.356532557904967	5.547139980311	3.29717577457639	4.93308020994122	1.68590995478128	6.27871497024019	0.312215724377979	0.670697702127401	1.5874667841916
hsa-mir-548v	1.83763335753645	0.428239787305354	1.52316118468963	0.287551834949056	0.117224206795963	5.290853496959	0.450779389175982	2.98277164392655	6.41792967413095
hsa-mir-550a-1	0.442375265892694	8.45838436818127	5.29123934433359	2.71789402441552	3.62509783931712	7.08821272313278	0.299775049197766	3.17474565640059	0.513803340185981
hsa-mir-550a-2	0.477369889186958	6.06919750281366	4.21782789677188	3.72267000845489	3.3753302466259	6.02699912915729	0.170851155109094	4.51076980492481	0.58383018136862
hsa-mir-550a-3	0.858698521505278	4.67885807451869	4.70533010252308	4.03351784741295	1.9968591491303	0.957583097881474	1.53634822310849	2.17440341047491	0.8120552775076
hsa-mir-551b	10	0.199114966425621	0.0639324163624778	2.70085024004002	5.35866588096639	1.64224164672729	1.02870978510496	4.21728402492265	10
hsa-mir-5586	10	0.343274756824883	10	7.35806671989392	4.56582076454924	2.97112977018577	4.47803385149303	4.25900263498288	0.367795673334773
hsa-mir-5683	10	3.58797059393861	2.24376309575839	0.179064459344468	7.54399713295643	0.808378088147787	0.207933863833362	10	0.171293616533713
hsa-mir-5699	5.52206578566673	1.83865942723782	4.08323086274493	2.38088674090983	0.420270331734024	7.135833894638	0.00115062490299425	0.624095070287532	0.73303189141894
hsa-mir-574	2.73289807907253	0.243640879002405	0.0145729268224269	1.36550384018929	1.45909491232373	1.99721406781929	0.977993582843263	2.33139355384355	2.41073773332196
hsa-mir-576	4.05122126335382	1.99105589997579	10	2.56041662727559	2.45555573806997	9.42034811731753	2.33297950809386	1.83334903434566	0.941427820597123
hsa-mir-582	5.77935651744495	0.687072842108534	2.70765145425448	0.315963814179598	0.333040179634236	0.598812284218573	0.323327157966422	0.163435332116173	0.264822423686249
hsa-mir-584	10	7.81997419929635	10	10	2.01563740674789	6.41304382384501	0.301061926398995	6.68680324667448	1.46326525388082
hsa-mir-589	6.77088519561966	7.27730856916227	0.860218781607112	10	10	4.20007706861265	0.639253982028992	6.32928343672934	1.27914389703277
hsa-mir-590	10	1.45142224895028	10	2.1920623864672	0.526306460052922	10	1.3857929167037	4.60487795115945	0.973676286580101
hsa-mir-598	2.54145285315608	0.13910438127334	0.602171854538644	0.378939304359294	0.239383806518815	4.07320599018525	0.139082527272276	2.56900455842168	1.67823154580298
hsa-mir-616	4.67972791780178	1.33698848959507	10	10	0.180229401702177	10	3.34027237097531	0.224081357515686	1.64838339400828
hsa-mir-624	1.77203899164353	1.12177233788411	1.725295278804	2.44084496088806	0.924219348274957	0.654504752064848	0.141461794478383	0.406240229059041	4.16127598107503
hsa-mir-625	3.71455829125034	0.681144118314179	10	10	3.69806294787631	7.10309087447758	0.379221518537113	0.0494446942759991	0.159139408564134
hsa-mir-627	0.735677468640588	0.0789053077768881	4.4348233755638	1.92798257012881	6.2149013302821	5.49451126099632	1.22876413434772	0.73445468054638	0.0299427783686619
hsa-mir-628	10	4.61146362864281	0.753064111566884	0.916854460292874	0.283387549574644	4.80283694331341	1.76872368176502	0.953514185690972	0.34386784495254
hsa-mir-629	10	1.70903691735291	10	4.97450517412244	3.17495621019981	10	4.7758646327428	0.545240553216051	4.18016457756839
hsa-mir-642a	1.13267546933036	0.459312797631938	0.295107376158937	2.17406634858011	0.636308264389155	3.3365207788459	0.447861869792416	0.201350030462728	0.229743106781734
hsa-mir-643	5.35074464440307	0.0131319638989161	4.21027183465609	2.92080266749323	3.82560317985065	2.42682535455627	0.0777750498241368	1.72375021656139	0.171293616533713
hsa-mir-6509	0.702455410327556	1.63193663299666	10	7.81963852551792	0.394275202257557	5.03387472292056	0.474885801688852	0.695212381790341	0.304886673517689
hsa-mir-651	6.96345544740836	1.35388439812807	0.000460426827136754	3.84845752324578	0.318466589595101	10	1.4934016830195	2.06135933483653	0.350737087725503
hsa-mir-6511b-1	5.24347263957377	0.449528610377294	0.256584740802999	0.727618862115009	0.368987976337117	1.69441443708253	0.438771935392171	2.82921599200161	0.132608041816407
hsa-mir-6511b-2	4.6413190857362	0.383042364661208	1.50482780106043	0.716616934094789	0.35530031175581	1.52940323895394	0.714495707528284	2.38773955212776	0.128420616419816
hsa-mir-652	0.377578840227649	1.94249382066781	1.86644883847804	0.140582797771037	6.52862782454578	1.95524715154216	10	6.2709870937971	10
hsa-mir-653	0.934359507248541	4.83471382051531	10	1.0688693581709	0.619249128843195	0.0592870344890675	0.278101325672609	10	0.227146398435194
hsa-mir-654	10	8.14450198783376	10	7.76502194962511	2.5068858915371	6.02803232203618	2.62948883391975	0.756319371141146	0.949536526662328
hsa-mir-659	10	0.374240676586728	2.8628603017066	1.89913923788148	0.941735787393853	2.40248399055896	0.470848768684223	0.179928364096234	6.11025746930844
hsa-mir-660	2.56991385890534	1.97329016138219	10	7.75423541760328	4.85048412434168	5.27639305132463	0.858442921082285	3.7496307473952	1.86257373376061
hsa-mir-664a	0.837594660160291	2.35433036173129	1.45170170990567	0.0454187464711053	4.85048412434168	1.61037178482476	0.178472101678992	2.54875665523038	0.0661318944253159
hsa-mir-664b	1.21725444025285	0.59547913755763	1.60426958830463	2.25847753397723	0.0394000017159791	0.984745087905395	0.0875205197135434	2.32923713505815	2.41005801268257
hsa-mir-671	10	10	1.58424077106074	10	6.74350735799285	10	2.43076420054827	2.85673177581286	5.21896209018691
hsa-mir-6718	2.33696714086715	0.527382931065474	2.29817815857853	10	8.78762225070408	0.548484951903517	8.93906168761351	3.67290313757382	2.12421350220124
hsa-mir-6733	0.315626541505035	0.7616195647224	0.295107376158937	1.63413740970937	1.14466482913947	0.561029786676648	0.0959938855442649	0.588084423477886	2.4846442142881
hsa-mir-675	4.8888368640156	0.670792557179008	4.14189803916549	10	1.30685843042096	10	2.75798050572997	2.27974812353186	5.3332603322498
hsa-mir-6755	0.456077906530759	0.829653839205955	0.188058976003825	0.305991438312086	5.24768893348722	0.256533406992328	0.229639815714123	2.64627842813154	0.0776711344886974
hsa-mir-676	8.64314883977326	4.19185312077999	0.673258755964921	0.207805191856282	1.509373604481	0.130833562886849	2.75324717382605	1.35615131504827	0.0712431301489317
hsa-mir-6761	3.28887590413481	1.0033945499173	0.521363140912342	0.256681603801102	0.0338110738272818	0.767780750003686	3.79983546025744	1.53990669616709	0.513803340185981
hsa-mir-6806	0.0763466688458237	4.12163794300508	0.160658322323094	0.657927126671448	2.69210710526212	1.68609852181028	0.370693782940594	0.686949511083146	2.63988964766965
hsa-mir-6837	0.776839032171889	0.509446174724955	0.155849463863574	1.98075503998662	0.117050020976705	0.144207864115728	0.433153306394099	0.120732255156494	0.163331057238786
hsa-mir-6842	4.85369300083766	3.44404596443013	0.205282532844272	0.426098645067803	0.373674979591728	1.23371839885963	2.72772453893608	1.28285146146917	10
hsa-mir-6892	10	2.02611435719119	2.09718480314268	9.58485377038683	1.25160592754238	4.16848145633642	0.530202708546793	0.119789791161429	3.67084606479151
hsa-mir-7-1	10	4.14812190227347	5.50817588561948	0.346398559158543	0.286919215023103	10	6.73048704417703	3.85629360036641	0.633989662805633
hsa-mir-708	7.42755280322435	6.54611148432914	3.68280528369949	0.48661627723818	2.90300385274671	10	5.49108384187834	2.74949223204542	2.16619269649088
hsa-mir-744	6.22019152555611	6.70395450559271	3.62487312110983	4.69766107648787	0.216019612245103	10	2.70545274813021	0.438679833406278	10
hsa-mir-758	10	1.52484279777748	10	6.68099607556517	3.20198781251871	8.90003637101925	2.37386666932391	0.0249928798843915	0.409727679195376
hsa-mir-760	10	6.49272400920369	10	9.27203290755308	10	10	3.34851143761033	2.11358391235937	0.348902351779956
hsa-mir-766	10	6.38880037369128	0.922742113115204	0.147051686007095	5.43493625203262	7.0073740386262	0.411317932252605	1.11062067123888	0.128230273975963
hsa-mir-769	10	4.84242644949737	0.723411915258391	5.32069444878189	10	10	2.39429643530623	3.68520217872716	1.93666667246018
hsa-mir-7706	10	7.66750083797339	5.22424987761024	5.85987999898205	10	10	0.0959938855442649	1.62811464013574	2.22827316615834
hsa-mir-874	0.0129876733303428	0.0179331801777399	10	7.9666908982685	2.02522463522379	3.16783256765401	0.0490091604704498	0.166370326939989	0.283861099276038
hsa-mir-877	10	10	0.283223510872445	0.134947398719928	7.97761143872224	10	0.0290845080316558	9.56928609651171	2.31103889965271
hsa-mir-887	9.69272852484162	3.26782935696329	0.328624819734872	4.00782867224236	1.0280717045012	4.50563515900199	0.371198624487718	0.423995844977648	1.29301837476847
hsa-mir-889	7.95529191688074	3.90165420170977	10	7.13558695617228	0.207119792635878	7.88085178711214	6.99703842827039	0.29748018203158	0.0718535340492111
hsa-mir-9-1	10	8.62931277835577	2.88719128516706	0.888686934436413	10	10	0.312402891553241	0.721966635464948	1.71577923224104
hsa-mir-9-2	10	8.61720191733198	2.87924953330392	0.916854460292874	10	10	0.326441672229498	0.717633544842751	1.82791425413959
hsa-mir-9-3	10	8.52944927800708	2.85517159343209	0.902645522964478	10	10	0.351480235270606	0.71663099098491	1.77623515309896
hsa-mir-92a-1	4.81758091444618	5.09210883083394	1.1186919605916	1.18128013363818	1.06019972107968	10	10	1.51338656531829	0.923773375598674
hsa-mir-92a-2	5.48840045310355	5.50510793468289	1.24928058113442	1.12902521105612	1.06086583363323	10	10	1.48454448584098	0.857756032505076
hsa-mir-92b	10	3.48983663834465	0.1691324580879	2.23533180969314	4.06290151450777	4.08926058564782	0.0260633405951104	2.67169299289082	3.81188223072266
hsa-mir-93	10	10	10	10	10	10	10	4.74422609516807	0.506160376820143
hsa-mir-935	1.61891191801903	0.13112747341005	1.67517664799887	9.79579357956884	1.90086474597224	6.98097065131115	1.15133743846079	8.4491709293965	0.365802675149821
hsa-mir-937	10	10	4.091466713634	6.39358286525534	9.02720915290394	10	0.858442921082285	8.75669795771548	4.70693906023777
hsa-mir-940	10	7.18664867128311	0.690362325206477	1.0688693581709	6.127179699634	10	0.0258874814999824	6.09751181194387	0.359009882312118
hsa-mir-942	0.941921717465691	1.48773231606256	5.37656050312441	5.18398448075033	3.10415615129192	4.9415563609016	0.158811285833929	2.06338273810273	4.74239863330642
hsa-mir-95	2.76789041685979	3.56256647282561	0.381423460063612	0.299502523562093	3.15021637361042	0.709351090801125	0.791077014729853	8.73504140049116	0.0194189928917559
hsa-mir-96	10	6.56192949037526	6.13774582214296	8.08488146793259	10	10	9.45206162505399	6.66537274759774	8.88707738608409
hsa-mir-98	10	0.681445172137826	1.11505456739145	0.841566653292748	7.90207363694119	1.97471252201015	3.75243638516983	0.406240229059041	0.269579061045643
hsa-mir-99a	10	10	2.05159070548323	1.25716795265181	4.40000104795655	7.08821272313278	0.793004193169927	7.96594671916344	1.94804711336901
hsa-mir-99b	10	0.527382931065474	1.74781082014979	0.217439641311023	4.67501061583997	0.0937286120211512	3.360408737428	5.61345033216439	4.92496176580586
